Date,Open,High,Low,Close,Adj Close,Volume,24h Open (USD),24h High (USD),24h Low (USD),Gas Fee (Wei),Circulating Marketcap,Volatility,Hash Rate,Average Difficulty,Total Fees,Average Transaction Fees
2019-03-25,137.08136,137.695343,133.490158,135.031021,135.031021,4480516753,135.342216,136.127474,130.813214,12549223821,14149038667,0.509086087,137.1648573,1.84E+15,86348.54178,0.119635755
2019-03-26,135.054321,135.460358,133.757339,135.460358,135.460358,4499271679,133.005439,133.751215,131.587126,13059718677,13899672026,0.45236436,132.0245091,1.79E+15,86142.97946,0.124351816
2019-03-27,135.454361,141.07547,135.34166,140.988159,140.988159,5228240093,133.203773,139.630538,133.095225,13596847307,14061056193,0.466593369,131.6499666,1.76E+15,84168.6816,0.113362005
2019-03-28,141.005844,141.007935,138.425171,139.416473,139.416473,4163212475,139.100953,139.102427,136.788444,12197114669,14579004532,0.45286873,130.9552759,1.78E+15,90218.88532,0.123241089
2019-03-29,139.343201,142.54924,138.045105,142.497421,142.497421,5125602702,137.38541,143.005916,136.958812,12576130900,14375236667,0.47340689,132.0554291,1.79E+15,85323.49852,0.118762508
2019-03-30,142.359146,149.613235,141.031738,142.092682,142.092682,5144662127,142.829847,145.325125,140.095287,10413550419,15120579574,0.475932729,126.6431794,1.72E+15,58501.82549,0.102790952
2019-03-31,142.139221,142.189209,140.697372,141.514099,141.514099,4249050197,142.039814,142.179825,140.275608,10558447429,14952276288,0.47597776,127.8602011,1.72E+15,127389.9955,0.162592592
2019-04-01,141.465485,142.733994,140.737564,141.830322,141.830322,4611999536,141.29,142.82044,139.114202,12552870066,14810315123,0.476071157,134.4726807,1.81E+15,107130.0209,0.139435569
2019-04-02,141.839523,165.226822,141.636459,163.961746,163.961746,9826645698,141.138904,167.29277,140.893898,13857811373,14754559837,0.725239241,132.1795109,1.80E+15,153617.0506,0.175033642
2019-04-03,164.008636,178.322052,157.322144,161.458801,161.458801,10622456246,164.796717,179.950664,152.104396,16783552076,17222177492,0.728874243,131.2086129,1.79E+15,89298.67156,0.130499429
2019-04-04,161.431763,164.929214,155.241104,158.052536,158.052536,7953123529,161.06359,164.744223,153.6,13718910474,16824606386,0.721044634,134.9754626,1.82E+15,80008.82221,0.111778198
2019-04-05,158.020004,167.220383,157.443954,165.514847,165.514847,7531316908,157.592291,168.414731,156.36,11844298751,16488157338,0.689073682,135.523329,1.82E+15,73380.04106,0.108391617
2019-04-06,165.511246,172.515778,161.799469,165.947205,165.947205,7167016221,166.058038,173.038212,160.523073,10759382633,17358021981,0.689211401,137.668706,1.84E+15,55159.12912,0.096314681
2019-04-07,165.977249,175.213165,164.932098,174.531647,174.531647,7596176020,165.366769,176.76,164.22507,11332764771,17380007262,0.705626084,136.7001545,1.82E+15,69240.85609,0.1198567
2019-04-08,174.449677,184.377853,174.160995,180.25882,180.25882,9304964610,175.020428,187.26,174.007846,12537949552,18301268842,0.700467181,136.0996969,1.83E+15,79159.04038,0.123635774
2019-04-09,180.222122,180.254227,175.091751,176.114578,176.114578,7632529578,180.74,180.75,174.448156,12040035380,18882350480,0.708980526,137.8109046,1.85E+15,159627.4306,0.168052932
2019-04-10,176.067841,183.134277,175.230377,177.337479,177.337479,7856924879,175.882815,185.265007,170.828706,15258127612,18385736331,0.703122013,140.3232044,1.88E+15,159655.1888,0.175984238
2019-04-11,177.342758,177.487488,162.320618,165.497025,165.497025,7859383417,177.439696,177.767997,160.723317,12499489602,18547302987,0.74665034,139.9770585,1.89E+15,73710.9696,0.121475901
2019-04-12,165.335205,166.127518,161.029739,164.736328,164.736328,6237185309,164.96,167.375137,159.580956,11673635693,17248796341,0.747770095,139.6350894,1.88E+15,69158.64018,0.107948042
2019-04-13,164.622849,166.362427,163.011856,164.513351,164.513351,4959301561,164.310223,166.095225,162.267524,10652876605,17160628613,0.746064704,142.6115692,1.90E+15,61725.76867,0.118154438
2019-04-14,164.476089,168.591034,162.781479,167.838516,167.838516,4846298303,163.85122,169.003962,161.727447,10388886423,17143946591,0.748406,143.4464525,1.93E+15,66403.83149,0.113688644
2019-04-15,167.897476,168.818451,159.55574,161.574173,161.574173,5672311824,168.125968,169.398234,156.072328,10617255578,17596503672,0.764885422,143.4523201,1.92E+15,132216.2079,0.162119468
2019-04-16,161.52655,167.666321,160.888748,167.623444,167.623444,5180105341,160.360187,167.911664,159.582931,10784749556,16762922499,0.766784583,140.6956075,1.90E+15,85973.74004,0.128727485
2019-04-17,167.553696,168.938583,165.501892,166.95076,166.95076,5596102715,166.52,168.393694,164.611436,11272692912,17406974203,0.761906652,137.6686818,1.86E+15,156242.3881,0.188237264
2019-04-18,166.913208,175.365326,166.672119,173.814026,173.814026,6971581464,166.581546,175.99,166.169388,11933245058,17435123598,0.773716687,137.5015801,1.85E+15,202271.3887,0.201610509
2019-04-19,173.787888,173.978897,170.620209,173.708435,173.708435,6541053061,174.092373,174.378593,169.516945,11036616753,18279486539,0.7747233,140.4527374,1.88E+15,114746.7459,0.154375988
2019-04-20,173.718811,176.705811,171.788834,173.751266,173.751266,6142567812,173.68986,177.73,170.894002,8988625935,18181017498,0.775104736,138.1183414,1.87E+15,93492.92611,0.152395192
2019-04-21,173.715408,174.420776,167.428589,170.046524,170.046524,6005571688,173.671251,174.151146,166.49,9504825894,18184663631,0.769509213,140.4718551,1.88E+15,83467.27347,0.14212445
2019-04-22,170.017487,173.069122,168.729553,171.874664,171.874664,6094878077,169.887313,173.531356,168.295484,10745867154,17809310249,0.769500583,141.777575,1.91E+15,116429.4166,0.160284552
2019-04-23,172.007217,176.850784,170.896759,171.4478,171.4478,7097827092,171.522609,176.806137,169.014547,11225045012,17939147763,0.77020566,138.2107027,1.90E+15,195775.5818,0.200736174
2019-04-24,171.349533,171.573212,161.976685,165.826096,165.826096,7351304156,170.58773,170.986741,160.39,12141527708,17826757172,0.777390752,137.1289146,1.85E+15,108404.3944,0.14726937
2019-04-25,165.914734,166.513412,153.847,154.459396,154.459396,6820332362,165.6,166.265901,147.125558,10528010066,17367055212,0.827401764,138.4923619,1.85E+15,136318.9463,0.176589239
2019-04-26,154.579437,158.029007,152.085678,156.347092,156.347092,7505283355,152.090814,155.67633,148.506995,12095560071,15973817293,0.829270084,138.0651875,1.85E+15,167171.8171,0.206436951
2019-04-27,156.270859,160.589417,155.621887,158.434937,158.434937,5863109118,152.985965,158.244899,152.544412,9632992552,16336269821,0.825011648,141.9555005,1.89E+15,89563.24628,0.153871026
2019-04-28,158.499771,159.565384,157.125519,157.295074,157.295074,5379894433,155.605772,156.37,152.568206,9399212617,16688757223,0.825540104,139.3861526,1.89E+15,131846.7379,0.174853772
2019-04-29,157.291061,158.333923,153.186523,155.201996,155.201996,6053776253,153.261951,154.666768,149,10356343230,16381509840,0.815779795,142.3217033,1.91E+15,149943.9467,0.176595782
2019-04-30,155.172775,162.432251,155.172775,162.166031,162.166031,6275803460,152.323288,160.952986,152.32328,10119622328,16339055259,0.825641405,143.1334159,1.93E+15,107246.7471,0.143471222
2019-05-01,162.186554,164.060684,159.660217,160.818344,160.818344,5789172433,160.110126,162.75949,156.737291,9786414125,17066576492,0.826467797,143.6538748,1.92E+15,126102.8491,0.167416794
2019-05-02,160.853577,162.937012,160.060699,162.122787,162.122787,6044171062,158.36,160.433157,155.843141,40480290586,16896118558,0.826137464,142.2864291,1.91E+15,170393.2471,0.19037203
2019-05-03,162.075165,170.068741,161.080627,167.952408,167.952408,7299410672,158.791701,168.925811,157.923651,10997063020,17012875548,0.615100536,139.2488162,1.90E+15,230171.0556,0.241780128
2019-05-04,167.887222,170.645935,161.791428,164.026581,164.026581,6658100049,164.729224,168.515856,158.35,10092628539,17641268562,0.614569525,147.0849963,1.95E+15,137586.0633,0.200575055
2019-05-05,164.015259,165.399979,159.700653,163.450699,163.450699,5938415562,161.95,163.367184,157.371054,9698121519,17252273517,0.61024562,144.8303914,1.96E+15,153164.5712,0.208859735
2019-05-06,163.337982,175.760101,159.98819,172.653214,172.653214,7540096853,161.291176,175.65189,157.827013,10589774139,17403478727,0.606463818,141.1654582,1.92E+15,232801.3686,0.231834618
2019-05-07,172.427277,180.394409,169.694717,169.79866,169.79866,8411140170,171.163771,180.5,165.593151,12582212961,18236705137,0.60687943,143.9740253,1.95E+15,226903.8181,0.278711216
2019-05-08,169.904205,172.183548,166.409241,170.948166,170.948166,6416569598,166.31,171.805292,162.340248,10988087035,18200643305,0.581403473,141.7715917,1.93E+15,235095.5486,0.277038972
2019-05-09,170.951874,172.880402,167.247879,170.289307,170.289307,6546914198,169.578165,173.126975,165.4,10636414510,17987668990,0.570630985,142.3974324,1.93E+15,227823.0168,0.244394425
2019-05-10,170.312973,175.885269,168.991425,173.142746,173.142746,8036919053,170.037253,176.109568,167.6,11387738585,18074483454,0.564365922,143.5312228,1.93E+15,148564.4107,0.183495086
2019-05-11,173.139313,203.466644,173.139313,194.304337,194.304337,12578331654,172.137636,206.76,172.124903,10905004770,18079677536,0.684841688,144.3725597,1.95E+15,123278.3256,0.159377485
2019-05-12,194.163025,201.881485,183.653931,187.325317,187.325317,10326050090,192.839527,203.756656,182.840035,10835160355,20304508983,0.645206866,146.9315874,1.97E+15,118202.2658,0.155912308
2019-05-13,187.417923,205.098267,185.305908,196.846283,196.846283,10367149039,188.252558,208.776655,185.791304,13689484729,19742983875,0.65593684,144.5812067,1.96E+15,120642.8618,0.155142326
2019-05-14,196.738281,217.874649,196.05481,217.148575,217.148575,12751049755,196.337941,220.791031,195.38,13338733306,20544215636,0.741165865,150.2127921,2.01E+15,211558.5273,0.214774998
2019-05-15,217.010117,247.446594,216.822113,247.153061,247.153061,13460006534,217.517294,250.429992,217.341078,16275386400,22784238137,0.869375627,151.9213034,2.03E+15,152763.5571,0.172408857
2019-05-16,246.941956,275.39444,245.795288,264.01001,264.01001,18661465873,249.049361,280.14562,242.271557,21005575115,26076224623,0.859056802,148.9160862,2.03E+15,128228.6043,0.150854342
2019-05-17,263.848358,266.979614,227.767426,243.764587,243.764587,16037551694,264.64389,269.046919,223.451056,18212850135,27760020864,0.906190897,157.694904,2.12E+15,197292.2834,0.208975254
2019-05-18,243.911301,246.362762,233.099854,234.59523,234.59523,10933142646,244.472683,248.361283,231.5,14709151796,25802756907,0.928317331,160.249891,2.16E+15,104606.0875,0.11766992
2019-05-19,234.449463,263.740997,233.758667,261.292206,261.292206,12049250894,234.219262,264.56,232.777626,14046405891,24578089860,0.984610463,156.3494377,2.12E+15,174903.2374,0.186274951
2019-05-20,261.267487,261.55127,241.80365,251.86441,251.86441,10834541285,261.138339,261.143169,239.328522,15523993957,27382468776,0.995449561,153.8990199,2.09E+15,134779.4476,0.163296979
2019-05-21,251.647842,262.107544,248.196304,255.215881,255.215881,11545049593,252.444893,264.188523,247.84,12949937514,26481536887,0.994581602,151.1374563,2.06E+15,100510.6879,0.134057506
2019-05-22,254.995316,258.801849,242.730484,244.698914,244.698914,9818257463,255.114409,261.38,240.283128,16439389013,26746086931,1.006306802,152.9379603,2.06E+15,100607.1839,0.116892399
2019-05-23,244.665115,247.616638,233.793091,245.965668,245.965668,10671663487,243.539004,248.4,231.457754,14469157604,25578756575,1.006315687,150.255101,2.05E+15,146790.8961,0.157833224
2019-05-24,245.987091,255.259338,243.240097,249.484985,249.484985,9929433206,245.571245,256,242.52,15059891209,25813748890,1.004295712,148.5114513,2.01E+15,189383.4405,0.196518231
2019-05-25,249.694046,257.356842,249.088791,251.759872,251.759872,8924985385,249.624911,258.618666,248.542426,12137206615,26248103983,0.995028268,152.3303992,2.02E+15,81036.12438,0.1132199
2019-05-26,251.724792,269.166534,247.245392,267.069641,267.069641,9664267731,251.887846,270.99,246.122509,10795166754,26412847334,0.953245516,149.902535,2.01E+15,176657.0591,0.177964565
2019-05-27,267.141876,278.507263,265.444702,272.86264,272.86264,12074664736,268.37,279.5,264.504923,14709981473,28142889937,0.953241894,154.268672,2.08E+15,113560.2736,0.149725987
2019-05-28,272.590485,274.320831,267.514374,271.768707,271.768707,10362846898,271.414099,276.376841,265.47,15120065441,28556401528,0.955188851,149.6514323,2.04E+15,121106.2156,0.146827982
2019-05-29,271.779053,273.756287,263.0914,269.455688,269.455688,9819132174,271.288595,274.137964,260.338401,16609583268,28524490615,0.951992421,160.2760551,2.12E+15,127486.6479,0.159479514
2019-05-30,269.55188,287.20163,247.348602,255.858948,255.858948,13604268584,269.302383,288.71445,239.404922,17362707848,28345719504,0.98118219,156.4101479,2.14E+15,128914.3006,0.14453005
2019-05-31,256.015259,268.659943,249.111847,268.113556,268.113556,11255023515,254.463322,268.291289,245.21,15875042148,26778078477,0.983617588,157.4712108,2.10E+15,133287.4823,0.149918378
2019-06-01,268.43335,273.557983,263.524597,265.391266,265.391266,9942869852,267.804001,274.554157,261.481783,13503119540,28190735025,0.984426942,155.6679304,2.11E+15,113687.6975,0.127610802
2019-06-02,265.512726,272.80722,265.04187,270.225525,270.225525,8744111713,264.596929,273.874269,264.26,10838097166,27818323355,0.98253969,159.0424394,2.15E+15,158472.3822,0.165635972
2019-06-03,270.088562,270.334106,251.262192,252.607925,252.607925,9375712917,269.42,270.1,247.25,13640935323,28323903143,1.024863822,151.0419277,2.06E+15,165721.0523,0.190336075
2019-06-04,252.511642,252.511642,236.127213,241.338791,241.338791,10132549747,249.808847,250.78307,233.845253,14336552294,26235553205,1.030048875,153.4901216,2.07E+15,176313.0945,0.19768103
2019-06-05,241.49704,248.138138,239.983459,247.05101,247.05101,8548917062,240.878257,248.91723,237.85,14726678555,25374948239,1.029842212,149.8712178,2.02E+15,179224.5876,0.189153441
2019-06-06,246.925247,249.944504,238.501114,249.474335,249.474335,8265146806,246.211335,251.18,235.67,12778204456,25889875427,1.0225018,156.8603546,2.10E+15,162283.8369,0.178229104
2019-06-07,249.335281,254.352295,246.5979,250.930359,250.930359,8379534528,249.29,254.15,244.971662,13551596264,26238836263,1.021436876,155.6385577,2.12E+15,167996.6068,0.17839091
2019-06-08,251.249313,252.377396,243.229111,245.738098,245.738098,7225996863,249.859424,250.768993,241.889707,17865004622,26253295517,1.023827087,151.4825579,2.06E+15,96474.95446,0.126426042
2019-06-09,245.540482,245.972824,229.257431,233.0867,233.0867,7566421456,244.3,244.96,226.71,11772205947,25727038380,1.046585755,149.2711756,2.03E+15,111990.6476,0.133330295
2019-06-10,232.830139,247.66217,229.341766,247.520126,247.520126,8141159848,231.73,248.1,227.59,18767554680,24389201986,1.064831004,151.5890591,2.03E+15,148447.6574,0.164201657
2019-06-11,247.862122,248.662582,239.825348,245.78183,245.78183,7382269700,247.783446,248.99,237.62,15302451335,26126199330,1.007257559,150.6430819,2.04E+15,135832.1529,0.160420813
2019-06-12,245.925491,261.017578,244.491318,260.90329,260.90329,8645598618,245.214094,263.43,243.25,10704744804,25861603611,1.019196265,149.7331756,2.03E+15,156727.4741,0.179448529
2019-06-13,260.913513,262.163116,255.596283,256.168793,256.168793,8442077836,263.235546,264.42,254.461767,12498549026,27690189015,1.023328084,148.5245236,2.00E+15,119512.3374,0.147037998
2019-06-14,256.179657,265.371399,254.14743,264.087463,264.087463,8676891267,255.23216,266,252.726396,14507586823,26890824711,0.968246119,148.7470212,2.00E+15,143294.0958,0.166589854
2019-06-15,263.934143,271.505585,262.121216,269.019318,269.019318,8126853944,263.815676,273.139308,262.019294,16655327552,27794615170,0.844561945,148.2035654,2.01E+15,126199.1412,0.167721879
2019-06-16,268.901154,278.143188,265.535339,269.223206,269.223206,9676746453,269.222897,278.79,263.463761,11744583227,28343248776,0.817878861,149.4548078,2.01E+15,130825.2141,0.177891836
2019-06-17,269.090576,275.442566,268.35379,274.351105,274.351105,6009795781,268.58,275.517125,267.75,18033291141,28331858957,0.790716041,149.5100833,2.02E+15,179398.9216,0.221392686
2019-06-18,274.320251,274.320251,263.14444,265.051849,265.051849,6205242504,273.74,273.91776,261.2,14140107747,29758911117,0.798660844,149.5586779,2.03E+15,238995.4105,0.263150523
2019-06-19,265.056854,270.333374,264.754791,269.431793,269.431793,5516510947,264.362425,269.97,263.599094,15149051110,28083490892,0.703005409,151.9884685,2.05E+15,164700.3891,0.194312439
2019-06-20,269.407867,274.073517,265.500458,271.695007,271.695007,6408981097,268.93641,274.432213,266.599113,19171082160,28409842771,0.692790992,150.3093134,2.03E+15,115467.3974,0.138985896
2019-06-21,271.743103,295.303314,271.743103,294.910278,294.910278,9331694140,271.984577,296.711042,271.984577,13132476474,28733062827,0.747668085,148.1875145,2.02E+15,91924.42635,0.121161239
2019-06-22,295.115082,315.189728,294.728241,309.38031,309.38031,10613731255,296.25,315.197376,293.97238,13079405563,31213520560,0.74154056,149.1303832,2.00E+15,68028.12083,0.095034304
2019-06-23,309.416687,318.565674,305.764587,307.827789,307.827789,8161062380,308.40102,317.957431,304.745855,12904678821,32749094808,0.74406128,150.2735515,2.03E+15,72766.32168,0.098023299
2019-06-24,307.722137,312.329346,299.55954,310.424683,310.424683,8205712062,306.86382,312.832136,295.7,14343913979,32453469005,0.747182557,154.5897459,2.08E+15,73760.82784,0.100114865
2019-06-25,310.678619,318.126312,307.643158,318.126312,318.126312,9641764965,310.490789,317.37,306.236156,18442820009,32859753714,0.747959582,155.5202753,2.09E+15,65548.46793,0.091237219
2019-06-26,317.992584,361.398682,315.954865,336.753174,336.753174,16437084081,316.65245,363.24106,314.53,18226501386,33424092144,0.741914996,162.1166599,2.18E+15,67165.49079,0.097766931
2019-06-27,336.9599,343.433441,278.573242,294.267639,294.267639,14038092503,334.268713,343.240604,274.608061,20536617245,35279545767,0.85375009,160.2362398,2.17E+15,79809.88455,0.121264711
2019-06-28,294.143036,313.031555,292.939819,311.226105,311.226105,11514656820,293.47,312.5,289.95,17836887762,31066933694,0.869042142,157.5213502,2.13E+15,67909.36998,0.09617052
2019-06-29,311.284424,322.043549,294.753845,320.058899,320.058899,10929374565,309.733475,323.55,291.53425,14969393891,32622474291,0.871505174,163.0924622,2.19E+15,52068.83985,0.081681224
2019-06-30,319.584045,322.789581,290.695984,290.695984,290.695984,10303111000,317.71822,323.038575,286.403172,16147637271,33669891007,0.906726715,162.6725725,2.19E+15,50650.94875,0.081250168
2019-07-01,290.268494,301.026154,280.022827,293.641113,293.641113,10292223948,289.040985,301.28,279.039939,19512205713,30600785130,0.892935126,161.2140653,2.16E+15,62128.94971,0.092607865
2019-07-02,293.537262,295.655853,272.60257,291.596436,291.596436,10618413952,293.642778,295.82,271.548144,15735865298,31076179367,0.891921439,162.8616785,2.20E+15,124051.3409,0.19806763
2019-07-03,291.764618,303.342041,291.401642,303.099976,303.099976,9926711979,290.68745,303.286202,289.771482,13480141945,30884825280,0.896319823,158.2703211,2.14E+15,54911.10425,0.078022001
2019-07-04,303.025085,303.961151,282.765747,284.523224,284.523224,8403513106,302.1,303.814042,280.49071,12364123019,31963246867,0.888925619,157.161884,2.12E+15,53230.24769,0.075208292
2019-07-05,284.38092,293.921143,282.694702,287.997528,287.997528,8723493015,283,294.9,280.446544,14987264501,29905791575,0.880738233,157.7728523,2.14E+15,47057.49755,0.0748145
2019-07-06,287.893829,295.991425,286.665863,287.547119,287.547119,7674615025,287.762213,297.819304,285.65,14142027457,30474797214,0.879315327,162.1421756,2.16E+15,42362.63973,0.071379822
2019-07-07,287.603607,310.139313,286.109192,305.700562,305.700562,8119724981,287.57,310.605126,284.25,11147195619,30417713224,0.901414133,161.32753,2.15E+15,41111.83008,0.073063408
2019-07-08,305.734772,314.267883,303.500458,313.251404,313.251404,9078905628,306.481603,314.809062,302.53,15397601493,32414727373,0.90260675,158.6507746,2.14E+15,62386.96065,0.094373985
2019-07-09,313.325165,318.223114,305.285828,308.881012,308.881012,10055159803,313.505188,318.325166,303.26,13383300658,33122650404,0.902035029,163.1143606,2.18E+15,48439.48286,0.071149573
2019-07-10,308.851288,313.069458,285.565796,290.002319,290.002319,11679985167,307.95,314.65,282,12326418288,32502749279,0.908493064,162.8347904,2.20E+15,60875.12371,0.091005497
2019-07-11,289.945984,290.021057,266.094666,268.704041,268.704041,10216287022,288.669307,288.669307,262.59712,17687551350,30509483890,0.916259387,166.6358668,2.24E+15,66614.43067,0.091344239
2019-07-12,268.692261,278.855591,268.000031,276.276703,276.276703,8148936015,268.826054,279.169403,266.5,13888489542,28416656898,0.917923632,166.4999562,2.27E+15,61771.23833,0.085876162
2019-07-13,276.289124,276.685242,263.068268,269.458801,269.458801,6716829429,275.524038,275.801617,262.212019,11680585984,29129183154,0.893318394,166.7708858,2.24E+15,52877.04508,0.083773579
2019-07-14,269.281616,269.641235,227.269211,227.578064,227.578064,8578339386,269.601313,269.778575,223.130259,14577611095,28459555203,1.041453642,170.693407,2.26E+15,50462.24682,0.073471875
2019-07-15,227.965057,235.02565,210.391266,229.776001,229.776001,9723674244,225.89,235.3,203.289279,14426857237,23918187382,1.034916984,167.44632,2.28E+15,64691.24112,0.09332491
2019-07-16,229.748657,234.51384,197.377899,199.188675,199.188675,9036620494,228.295055,234.46,190.827306,22122486062,24186678430,1.116028691,160.8674338,2.20E+15,78175.10509,0.112054906
2019-07-17,199.066788,217.975632,193.990417,211.48497,211.48497,9387747640,198.526362,219.8,192.556936,19083353124,20957268657,1.14501746,165.873326,2.25E+15,72041.65035,0.105649029
2019-07-18,211.444611,229.239395,208.037735,226.566162,226.566162,9327816059,211.301333,229.600486,206.699658,13195635523,22341641615,1.160321099,168.2793381,2.24E+15,68812.50007,0.10482344
2019-07-19,226.6577,226.940475,215.838242,221.33342,221.33342,7606433131,225.9,226.65,213.538681,17348942255,23920619509,1.14791089,162.1061007,2.20E+15,56897.088,0.091465889
2019-07-20,221.412659,234.198456,221.189484,229.119217,229.119217,7976245988,221.21,235.79,220.5,11840097601,23425152087,1.15405641,167.1237312,2.22E+15,52143.64754,0.094625124
2019-07-21,229.167694,229.861664,219.027756,225.630768,225.630768,6685082868,228.89,229.77,217.82,12479706324,24205607633,1.15321856,163.0732154,2.20E+15,54539.1616,0.088783918
2019-07-22,225.698654,226.862579,213.44838,217.560013,217.560013,6338843919,225.680379,228.05,211.918286,12142840638,23881049208,1.112570162,162.2588706,2.16E+15,66717.53649,0.096025056
2019-07-23,217.568466,218.518051,209.638123,212.728516,212.728516,6976091534,217.13,219,208.57,13450918814,22987357789,1.095161888,164.7640555,2.20E+15,76781.60389,0.105319936
2019-07-24,212.553818,217.535431,203.893402,217.046371,217.046371,7168982843,211.93,217.94,201.061028,18814448444,22442461940,1.100808063,164.8323478,2.21E+15,96320.72225,0.142894243
2019-07-25,216.969116,224.254196,216.135147,219.617996,219.617996,6731281160,216.666968,225.84,215.7,17932204080,22927388660,1.103437515,162.5276634,2.21E+15,69917.00446,0.106432508
2019-07-26,219.628128,220.236389,214.125687,219.629608,219.629608,5729852178,219.16,220.55,212.85,12838413297,23204441025,1.100176857,162.8447635,2.18E+15,81340.87698,0.12176778
2019-07-27,219.61763,223.517258,204.903931,207.40831,207.40831,6257703908,219.45,223.797097,202.7,11947823376,23216779319,1.08457864,168.2620277,2.24E+15,61496.45359,0.10734501
2019-07-28,207.413773,212.04184,202.252899,211.186554,211.186554,5504887934,207.038295,213.13,197.855315,10847884346,21936849463,1.026126387,166.4936953,2.23E+15,56921.09476,0.101819542
2019-07-29,211.123657,213.932053,208.764313,211.268051,211.268051,5485190664,211.05,214.824487,206.475788,12397806559,22406872963,1.00496524,164.5356066,2.23E+15,65266.96183,0.104943629
2019-07-30,211.339203,213.614075,206.867615,210.522598,210.522598,5489918859,210.722777,214.3,204.516186,12981815912,22320675111,0.996685169,169.0393527,2.25E+15,79728.6227,0.118376028
2019-07-31,210.492416,218.654144,210.437912,218.654144,218.654144,6003828340,209.828639,218.86,209.629917,13135247596,22248476602,0.979356318,164.1792554,2.21E+15,106787.1844,0.143030363
2019-08-01,218.554596,218.812653,212.914505,217.808441,217.808441,5965442642,218.7,219.1,211.02,18322408906,23349257344,0.975760377,160.5660448,2.19E+15,93313.26014,0.122958572
2019-08-02,217.88446,222.182571,215.97583,217.871567,217.871567,6159440229,217.460842,222.666466,215.094318,14823555455,23053070434,0.976305553,164.807157,2.19E+15,69212.36262,0.100661693
2019-08-03,217.895554,224.62323,217.331741,222.490341,222.490341,5697798687,217.783736,224.655526,216.485405,17617275530,23085433625,0.970995654,167.1343399,2.23E+15,55302.35131,0.085576886
2019-08-04,222.580811,224.227295,218.492172,222.669724,222.669724,5238542572,221.952732,223.65,217.683543,10409458393,23557208169,0.951458066,169.6083158,2.28E+15,54450.30736,0.081516463
2019-08-05,222.650879,235.635284,222.603882,234.215027,234.215027,7765060287,222.914368,236.7,222.884538,12210509054,23620863335,0.965956663,171.3644161,2.30E+15,69573.16829,0.108648319
2019-08-06,234.24559,239.115906,223.551178,226.020645,226.020645,7647742672,232.898782,239.321743,222.662654,12165349434,24736935208,0.969441002,171.7296219,2.30E+15,59609.45587,0.09396683
2019-08-07,225.925293,229.65657,222.775452,226.391006,226.391006,7020342210,226.042313,230.98,220.465719,11738350907,23981789201,0.938356612,172.8627544,2.30E+15,69835.42197,0.11156745
2019-08-08,226.518478,226.774719,216.516251,220.941864,220.941864,6713525644,226.05,226.42,215.032711,12955325988,24021640788,0.933539465,171.0252983,2.31E+15,60731.56213,0.096551028
2019-08-09,220.908646,221.364334,208.245972,210.488907,210.488907,6964818795,220.97,221.205421,206.87,13282666611,23465067480,0.942356999,170.1381942,2.29E+15,58340.19773,0.089938178
2019-08-10,210.530167,213.734833,203.793106,206.733536,206.733536,6584748527,210.271267,214.410413,200.986036,12206554100,22357673600,0.926974305,174.5486364,2.32E+15,47038.55001,0.085669028
2019-08-11,206.732239,216.598648,206.510803,216.092865,216.092865,6440605605,206.122998,216.53,205.849366,11603713466,21886639677,0.923437759,170.91582,2.30E+15,47630.13816,0.084784627
2019-08-12,216.055908,216.142563,210.946487,211.288071,211.288071,5674315559,216.28,216.320424,209.8,12880972727,22974710546,0.918992247,173.3184291,2.31E+15,62717.08162,0.099756771
2019-08-13,211.342697,211.384415,205.422501,208.709045,208.709045,5946313205,211.13128,211.184765,203.24,18843208007,22439842977,0.917103795,172.7624799,2.32E+15,76179.56461,0.123204507
2019-08-14,208.603989,209.066437,186.331924,186.607742,186.607742,7444456154,208.401143,208.99,182.1,12123884054,22170093069,0.823409588,171.0633415,2.29E+15,54171.44047,0.085943714
2019-08-15,186.683502,189.462158,178.142563,188.50206,188.50206,8197244441,186.12,189.567989,173.904192,14148150754,19846075295,0.82283765,172.0487455,2.32E+15,59587.70524,0.0937002
2019-08-16,188.644257,188.905594,180.384842,185.440079,185.440079,7133915837,188.112112,188.124633,178.5,12115168092,19970587423,0.696589313,170.6358949,2.29E+15,353793.1261,0.616428766
2019-08-17,185.531662,186.70314,182.593887,185.687683,185.687683,5512696513,185.433039,186.732546,182.11,10569108357,19682556755,0.655083761,175.7644,2.34E+15,42916.99326,0.086723422
2019-08-18,185.841095,197.522491,183.692245,194.49353,194.49353,5969012024,185.576397,197.887955,183.368158,11034378823,19731126028,0.628042921,168.9557891,2.27E+15,38401.69559,0.076166185
2019-08-19,194.55603,203.56015,193.108246,203.091934,203.091934,6145148692,194.619582,203.452719,193.132937,13799990972,20677759946,0.64315264,168.3120533,2.28E+15,44975.98047,0.081329122
2019-08-20,202.813141,203.015991,195.619537,196.565414,196.565414,6408417610,202.4,202.6,194.722094,13732033156,21531572132,0.637187159,167.1192148,2.25E+15,42411.85788,0.073910402
2019-08-21,196.621689,197.027435,182.689178,186.891632,186.891632,7775772700,196.258882,196.87,180.25,16137663683,20887659398,0.652703486,166.4285269,2.23E+15,45512.57945,0.079389653
2019-08-22,186.941238,194.415512,183.384521,191.332916,191.332916,7569043874,187.17,194.932035,182.82,14728994674,19908451189,0.647569554,161.5114953,2.18E+15,47312.06116,0.083841145
